,ref_point_lat,ref_point_lon,objectid,fac_type,loc_id,region_code,state_name,county,fac_name,lat,lon,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
268,48-08-14.2600N,123-06-45.7900W,18794,AIRPORT,0WN0,ANM,WASHINGTON,CLALLAM,RUCILLA'S ROOST,48.14,-123.113,140.79999999999998,134.00099999999998,121.12599999999999,90.28199999999998,196.096,90.64699999999999,81.64099999999999,87.80099999999999,84.06300000000002,111.59400000000001,141.33999999999997,146.12600000000003
269,48-34-32.2108N,122-56-37.0189W,18795,AIRPORT,6WA5,ANM,WASHINGTON,SAN JUAN,WILDING FARM,48.58,-122.944,152.916,141.97299999999998,122.33600000000001,95.44099999999999,193.76399999999998,91.23500000000001,83.10400000000003,83.78199999999998,85.28,114.78400000000002,144.91099999999997,150.89399999999998
270,47-14-00.8000N,123-08-51.2000W,18797,AIRPORT,SHN,ANM,WASHINGTON,MASON,SANDERSON FIELD,47.23,-123.148,124.06899999999999,124.33200000000002,114.04899999999999,94.408,202.48799999999997,94.976,89.06599999999999,91.19500000000002,96.21100000000001,110.24,128.12499999999997,136.45
271,47-39-23.0900N,122-43-59.2950W,18800,AIRPORT,8W5,ANM,WASHINGTON,KITSAP,APEX AIRPARK,47.66,-122.733,120.70899999999999,119.45100000000004,109.36600000000003,89.21300000000001,184.37100000000007,84.004,75.80000000000001,80.92500000000001,88.943,107.98100000000002,132.12,129.053
272,45-36-30.0000N,122-11-49.0000W,18801,AIRPORT,4WA1,ANM,WASHINGTON,SKAMANIA,BROWN'S CAPE HORN,45.61,-122.197,127.00599999999997,134.58800000000002,110.827,108.939,220.48599999999993,105.59,96.34200000000003,102.12999999999998,108.22500000000001,112.07999999999998,126.933,151.481
273,46-17-05.0000N,123-26-34.0000W,18802,AIRPORT,18JY,ANM,WASHINGTON,WAHKIAKUM,SKAMOKAWA EAST VALLEY,46.28,-123.443,143.76500000000001,136.78099999999998,129.16000000000005,103.923,227.34099999999992,111.65700000000001,101.58800000000001,113.32600000000002,110.295,117.65999999999998,141.28200000000004,159.63199999999998
274,47-42-39.3680N,121-20-20.6030W,18803,AIRPORT,S88,ANM,WASHINGTON,KING,SKYKOMISH STATE,47.71,-121.339,118.45600000000002,123.793,101.906,88.77099999999999,183.52599999999995,82.45200000000001,73.767,75.08999999999996,84.169,97.739,119.946,133.85900000000004
275,47-54-17.5249N,122-06-09.8770W,18804,AIRPORT,S43,ANM,WASHINGTON,SNOHOMISH,HARVEY FIELD,47.9,-122.103,127.78800000000001,118.087,107.49100000000001,86.189,176.72799999999998,79.262,68.309,70.758,85.50500000000001,98.13500000000002,130.045,136.666
276,47-48-48.0000N,122-02-36.0000W,18805,AIRPORT,WA04,ANM,WASHINGTON,SNOHOMISH,KYLES,47.81,-122.043,127.78800000000001,118.087,107.49100000000001,86.189,176.72799999999998,79.262,68.309,70.758,85.50500000000001,98.13500000000002,130.045,136.666
277,46-41-51.4340N,123-49-24.1790W,18806,AIRPORT,2S9,ANM,WASHINGTON,PACIFIC,WILLAPA HARBOR,46.7,-123.823,186.603,180.20499999999998,175.352,125.929,290.5930000000001,138.91400000000002,128.491,143.53199999999998,131.885,147.34699999999995,190.60899999999998,208.33299999999997
278,47-09-08.3660N,122-05-38.4100W,18808,AIRPORT,02WA,ANM,WASHINGTON,PIERCE,CAWLEYS SOUTH PRAIRIE,47.15,-122.094,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
279,47-04-13.4000N,122-22-15.9000W,18809,AIRPORT,3B8,ANM,WASHINGTON,PIERCE,SHADY ACRES,47.07,-122.371,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
280,47-28-14.6140N,117-25-08.7260W,18810,AIRPORT,WA62,ANM,WASHINGTON,SPOKANE,PARADISE AIR RANCH,47.47,-117.419,152.57400000000004,161.435,157.36,161.22700000000003,297.31999999999994,141.485,137.393,135.702,132.641,159.77400000000003,168.43699999999998,151.77800000000002
281,47-24-29.6170N,117-22-18.7090W,18811,AIRPORT,03WA,ANM,WASHINGTON,SPOKANE,SPANGLE FIELD,47.41,-117.372,152.57400000000004,161.435,157.36,161.22700000000003,297.31999999999994,141.485,137.393,135.702,132.641,159.77400000000003,168.43699999999998,151.77800000000002
282,47-37-08.5000N,117-32-06.8000W,18812,AIRPORT,GEG,ANM,WASHINGTON,SPOKANE,SPOKANE INTL,47.62,-117.535,143.85199999999998,157.20399999999998,145.60699999999997,156.18299999999996,291.0420000000001,132.094,133.69699999999997,131.648,124.20299999999997,147.648,149.98600000000002,131.42300000000003
283,47-34-54.6100N,117-26-13.7490W,18813,AIRPORT,04WA,ANM,WASHINGTON,SPOKANE,OX MEADOWS,47.58,-117.437,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
284,47-43-30.6170N,117-16-48.7650W,18819,AIRPORT,WN61,ANM,WASHINGTON,SPOKANE,TAI'S LANDING,47.73,-117.28,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
285,47-31-26.0000N,117-28-10.0000W,18820,AIRPORT,11WA,ANM,WASHINGTON,SPOKANE,HOMEPORT,47.52,-117.469,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
286,47-31-14.6100N,117-27-45.7370W,18821,AIRPORT,12WA,ANM,WASHINGTON,SPOKANE,FOWLERS NW 40,47.52,-117.463,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
287,47-36-30.6280N,117-10-50.7260W,18822,AIRPORT,WN92,ANM,WASHINGTON,SPOKANE,SKY MEADOWS AIRPARK,47.61,-117.181,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
288,47-40-58.5860N,117-19-20.7340W,18823,AIRPORT,SFF,ANM,WASHINGTON,SPOKANE,FELTS FIELD,47.68,-117.322,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
289,47-18-16.0000N,117-57-42.0000W,18824,AIRPORT,WN41,ANM,WASHINGTON,LINCOLN,REDFERN AERODROME,47.3,-117.962,174.39,190.405,177.706,183.726,340.998,159.161,155.00800000000004,151.494,149.12200000000004,179.045,191.176,170.91699999999997
290,47-36-54.2000N,117-39-20.9000W,18825,AIRPORT,SKA,ANM,WASHINGTON,SPOKANE,FAIRCHILD AFB,47.62,-117.656,143.85199999999998,157.20399999999998,145.60699999999997,156.18299999999996,291.0420000000001,132.094,133.69699999999997,131.648,124.20299999999997,147.648,149.98600000000002,131.42300000000003
291,48-01-15.6090N,117-44-18.8510W,18826,AIRPORT,WA23,ANM,WASHINGTON,STEVENS,PINE BLUFF,48.02,-117.739,106.77900000000002,117.51700000000001,111.00099999999998,119.30300000000001,223.23899999999998,99.89999999999999,106.05799999999999,107.34,97.48299999999998,110.60399999999998,106.16999999999997,92.81400000000002
292,48-15-25.0000N,122-26-10.3000W,18827,AIRPORT,13W,ANM,WASHINGTON,ISLAND,CAMANO ISLAND AIRFIELD,48.26,-122.436,126.67399999999999,109.35900000000002,105.363,81.92400000000002,164.97200000000004,73.299,63.07299999999999,66.444,77.14199999999998,92.55600000000001,125.28400000000003,131.636
293,48-16-38.6000N,122-21-41.8000W,18828,AIRPORT,15WA,ANM,WASHINGTON,SNOHOMISH,SUNSET,48.28,-122.362,126.67399999999999,109.35900000000002,105.363,81.92400000000002,164.97200000000004,73.299,63.07299999999999,66.444,77.14199999999998,92.55600000000001,125.28400000000003,131.636
294,46-35-02.2000N,118-00-12.9000W,18829,AIRPORT,16W,ANM,WASHINGTON,COLUMBIA,LITTLE GOOSE LOCK AND DAM,46.58,-118.004,186.97299999999996,200.00299999999996,187.609,186.932,341.873,167.608,160.695,158.90300000000002,156.075,189.994,205.86900000000006,188.57500000000005
295,48-20-44.8000N,120-43-14.9000W,18831,AIRPORT,6S9,ANM,WASHINGTON,CHELAN,STEHEKIN STATE,48.35,-120.721,91.318,105.64500000000001,86.52099999999996,81.654,175.36999999999998,84.184,78.67500000000001,81.547,75.78599999999999,94.17399999999998,101.523,99.169
296,45-43-10.4190N,121-53-10.2870W,18833,AIRPORT,19WA,ANM,WASHINGTON,SKAMANIA,KEY WAY,45.72,-121.886,127.00599999999997,134.58800000000002,110.827,108.939,220.48599999999993,105.59,96.34200000000003,102.12999999999998,108.22500000000001,112.07999999999998,126.933,151.481
297,48-40-22.3600N,123-10-32.6830W,18834,AIRPORT,7WA5,ANM,WASHINGTON,SAN JUAN,STUART ISLAND AIRPARK,48.67,-123.176,149.824,156.453,128.91299999999998,101.139,215.79399999999995,104.476,99.99300000000002,101.74600000000002,90.25200000000002,124.24600000000001,145.854,148.934
298,46-19-37.5000N,119-58-13.3000W,18836,AIRPORT,1S5,ANM,WASHINGTON,YAKIMA,SUNNYSIDE MUNI,46.33,-119.97,154.298,200.216,164.31900000000002,177.63799999999998,338.5560000000001,168.50900000000001,155.146,156.442,147.789,180.30500000000004,178.54399999999998,163.95100000000002
299,47-08-15.6400N,122-28-35.3100W,18840,AIRPORT,TCM,ANM,WASHINGTON,PIERCE,MCCHORD FIELD (JOINT BASE LEWIS-MCCHORD),47.14,-122.476,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
300,47-16-04.6000N,122-34-41.2000W,18841,AIRPORT,TIW,ANM,WASHINGTON,PIERCE,TACOMA NARROWS,47.27,-122.578,122.71300000000001,120.37400000000001,107.78699999999999,95.48599999999999,192.262,90.24699999999999,83.48899999999998,83.192,97.28,110.60199999999999,132.166,130.92999999999998
301,47-14-07.9220N,117-02-37.4990W,18842,AIRPORT,73S,ANM,WASHINGTON,WHITMAN,WILLARD FIELD,47.24,-117.044,152.57400000000004,161.435,157.36,161.22700000000003,297.31999999999994,141.485,137.393,135.702,132.641,159.77400000000003,168.43699999999998,151.77800000000002
302,46-51-01.3590N,122-56-09.4840W,18843,AIRPORT,59WA,ANM,WASHINGTON,THURSTON,SORRELL,46.85,-122.936,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
303,46-50-25.3600N,122-54-58.4810W,18844,AIRPORT,65WA,ANM,WASHINGTON,THURSTON,WISSLER'S,46.84,-122.916,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
304,46-28-37.8030N,122-48-23.3241W,18845,AIRPORT,TDO,ANM,WASHINGTON,LEWIS,ED CARLSON MEMORIAL FIELD - SOUTH LEWIS CO,46.48,-122.806,130.07,123.21599999999998,112.64800000000001,96.368,206.536,97.99199999999998,91.83399999999999,100.40700000000001,103.98199999999999,105.69099999999999,126.21800000000002,145.392
305,46-30-53.3850N,122-47-31.4170W,18846,AIRPORT,WN05,ANM,WASHINGTON,LEWIS,HARRIS,46.51,-122.792,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
306,48-43-29.5260N,119-27-56.2850W,18847,AIRPORT,W01,ANM,WASHINGTON,OKANOGAN,TONASKET MUNI,48.72,-119.466,101.92399999999999,109.67400000000002,105.52500000000002,106.63500000000002,209.1539999999999,101.43900000000001,96.62899999999999,102.261,89.255,105.88599999999998,106.88600000000001,92.825
307,46-01-22.3800N,118-32-37.5000W,18848,AIRPORT,52WT,ANM,WASHINGTON,WALLA WALLA,GALT'S GULCH,46.02,-118.544,188.42199999999994,197.57299999999998,177.121,172.412,316.7700000000001,160.266,154.382,152.66100000000003,147.27000000000004,181.00500000000002,202.49000000000004,181.71700000000004
308,48-34-35.5700N,119-03-53.1350W,18849,AIRPORT,25WA,ANM,WASHINGTON,OKANOGAN,HART RANCH,48.58,-119.065,102.224,106.56199999999998,104.922,106.79799999999999,204.31000000000003,95.278,95.48900000000002,100.395,87.452,98.10599999999998,104.72999999999999,89.268
309,48-35-44.3000N,119-06-02.1000W,18850,AIRPORT,5WA0,ANM,WASHINGTON,OKANOGAN,SOURDOUGH,48.6,-119.101,102.224,106.56199999999998,104.922,106.79799999999999,204.31000000000003,95.278,95.48900000000002,100.395,87.452,98.10599999999998,104.72999999999999,89.268
310,48-44-45.0000N,119-19-07.0000W,18851,AIRPORT,02WN,ANM,WASHINGTON,OKANOGAN,FOWLER FLD,48.75,-119.319,102.224,106.56199999999998,104.922,106.79799999999999,204.31000000000003,95.278,95.48900000000002,100.395,87.452,98.10599999999998,104.72999999999999,89.268
311,46-00-08.4340N,121-31-24.2920W,18852,AIRPORT,66WA,ANM,WASHINGTON,KLICKITAT,TROUT LAKE,46.0,-121.523,115.47099999999999,147.11100000000002,115.14400000000002,126.913,247.53400000000005,122.69000000000001,114.53799999999998,116.69400000000002,116.045,127.64599999999999,124.455,142.635
312,45-57-23.0000N,121-29-52.0000W,18853,AIRPORT,36WA,ANM,WASHINGTON,KLICKITAT,BOB'S FIELD,45.96,-121.498,115.47099999999999,147.11100000000002,115.14400000000002,126.913,247.53400000000005,122.69000000000001,114.53799999999998,116.69400000000002,116.045,127.64599999999999,124.455,142.635
313,47-51-07.0000N,117-46-55.0000W,18855,AIRPORT,39WA,ANM,WASHINGTON,STEVENS,TAILSKID RANCH,47.85,-117.782,143.85199999999998,157.20399999999998,145.60699999999997,156.18299999999996,291.0420000000001,132.094,133.69699999999997,131.648,124.20299999999997,147.648,149.98600000000002,131.42300000000003
314,48-21-02.1070N,120-05-38.2230W,18856,AIRPORT,2S0,ANM,WASHINGTON,OKANOGAN,TWISP MUNI,48.35,-120.094,85.915,105.05499999999999,93.99399999999999,101.53699999999999,206.67100000000002,102.90300000000003,98.90100000000001,104.07600000000001,86.67300000000002,104.76299999999999,93.34199999999998,83.37899999999999
315,45-37-13.6290N,122-39-23.3580W,18857,AIRPORT,VUO,ANM,WASHINGTON,CLARK,PEARSON FIELD,45.62,-122.656,134.727,130.381,114.70599999999997,104.128,216.86900000000003,106.144,96.97699999999999,105.706,107.09899999999999,110.68199999999999,128.87300000000002,150.765
316,45-39-47.0000N,122-28-21.0000W,18861,AIRPORT,WA67,ANM,WASHINGTON,CLARK,GREEN MOUNTAIN,45.66,-122.472,127.00599999999997,134.58800000000002,110.827,108.939,220.48599999999993,105.59,96.34200000000003,102.12999999999998,108.22500000000001,112.07999999999998,126.933,151.481
317,45-43-49.4150N,122-44-04.3570W,18862,AIRPORT,28WA,ANM,WASHINGTON,CLARK,ROBERT L DELANOY,45.73,-122.735,134.727,130.381,114.70599999999997,104.128,216.86900000000003,106.144,96.97699999999999,105.706,107.09899999999999,110.68199999999999,128.87300000000002,150.765
318,45-41-14.2080N,122-31-18.6710W,18863,AIRPORT,W56,ANM,WASHINGTON,CLARK,FLY FOR FUN,45.69,-122.522,134.727,130.381,114.70599999999997,104.128,216.86900000000003,106.144,96.97699999999999,105.706,107.09899999999999,110.68199999999999,128.87300000000002,150.765
319,45-37-52.0000N,122-31-51.0000W,18865,AIRPORT,WA81,ANM,WASHINGTON,CLARK,EVERGREEN NORTH-SOUTH AIRPARK,45.63,-122.531,134.727,130.381,114.70599999999997,104.128,216.86900000000003,106.144,96.97699999999999,105.706,107.09899999999999,110.68199999999999,128.87300000000002,150.765
320,47-27-30.9190N,122-28-37.0990W,18866,AIRPORT,2S1,ANM,WASHINGTON,KING,VASHON MUNI,47.46,-122.477,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
321,47-24-04.5200N,122-29-57.6600W,18867,AIRPORT,WA69,ANM,WASHINGTON,KING,WAX ORCHARDS,47.4,-122.499,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
322,47-21-18.8000N,122-47-25.0000W,18869,AIRPORT,WT77,ANM,WASHINGTON,PIERCE,ROCKY BAY,47.36,-122.79,122.71300000000001,120.37400000000001,107.78699999999999,95.48599999999999,192.262,90.24699999999999,83.48899999999998,83.192,97.28,110.60199999999999,132.166,130.92999999999998
323,46-18-53.5050N,118-10-41.8410W,18870,AIRPORT,30WA,ANM,WASHINGTON,COLUMBIA,WELLER CANYON,46.31,-118.178,188.42199999999994,197.57299999999998,177.121,172.412,316.7700000000001,160.266,154.382,152.66100000000003,147.27000000000004,181.00500000000002,202.49000000000004,181.71700000000004
324,46-05-33.1500N,118-17-02.6970W,18871,AIRPORT,ALW,ANM,WASHINGTON,WALLA WALLA,WALLA WALLA RGNL,46.09,-118.284,188.42199999999994,197.57299999999998,177.121,172.412,316.7700000000001,160.266,154.382,152.66100000000003,147.27000000000004,181.00500000000002,202.49000000000004,181.71700000000004
325,46-00-59.4880N,118-22-13.8760W,18872,AIRPORT,WA10,ANM,WASHINGTON,WALLA WALLA,PAGE,46.02,-118.371,188.42199999999994,197.57299999999998,177.121,172.412,316.7700000000001,160.266,154.382,152.66100000000003,147.27000000000004,181.00500000000002,202.49000000000004,181.71700000000004
326,46-01-39.4950N,118-10-04.8260W,18873,AIRPORT,83WA,ANM,WASHINGTON,WALLA WALLA,DARCY'S AIR STRIP,46.03,-118.168,188.42199999999994,197.57299999999998,177.121,172.412,316.7700000000001,160.266,154.382,152.66100000000003,147.27000000000004,181.00500000000002,202.49000000000004,181.71700000000004
327,46-57-56.9348N,119-03-58.7942W,18876,AIRPORT,2S4,ANM,WASHINGTON,GRANT,WARDEN,46.97,-119.066,164.71999999999997,192.469,166.46900000000002,180.235,334.24099999999993,156.648,148.48899999999998,145.90900000000005,141.65900000000002,167.59499999999997,175.88600000000005,156.91499999999996
328,47-02-59.5160N,118-51-04.0000W,18877,AIRPORT,33WA,ANM,WASHINGTON,ADAMS,FRANZ RANCH,47.05,-118.851,169.165,189.53399999999996,164.87199999999999,183.74800000000002,342.119,154.433,151.607,150.148,140.82800000000003,166.91700000000003,170.93699999999998,156.496
329,45-37-40.4220N,122-11-04.3180W,18878,AIRPORT,WA78,ANM,WASHINGTON,SKAMANIA,SKY RIVER RANCH,45.63,-122.185,127.00599999999997,134.58800000000002,110.827,108.939,220.48599999999993,105.59,96.34200000000003,102.12999999999998,108.22500000000001,112.07999999999998,126.933,151.481
330,45-33-44.4300N,122-15-21.9200W,18879,AIRPORT,WA63,ANM,WASHINGTON,CLARK,PLEASANT FARM,45.56,-122.256,127.00599999999997,134.58800000000002,110.827,108.939,220.48599999999993,105.59,96.34200000000003,102.12999999999998,108.22500000000001,112.07999999999998,126.933,151.481
331,46-51-53.5330N,118-19-30.8990W,18881,AIRPORT,WN72,ANM,WASHINGTON,ADAMS,KINCH FARMS,46.86,-118.325,182.52200000000005,200.90799999999996,182.688,188.03499999999997,343.4799999999999,163.484,158.57899999999998,154.61700000000005,154.63199999999998,182.42799999999997,199.594,176.81799999999998
332,46-44-59.5200N,118-25-03.9280W,18882,AIRPORT,35WA,ANM,WASHINGTON,ADAMS,FISHER RANCH,46.75,-118.418,182.52200000000005,200.90799999999996,182.688,188.03499999999997,343.4799999999999,163.484,158.57899999999998,154.61700000000005,154.63199999999998,182.42799999999997,199.594,176.81799999999998
333,46-49-54.5220N,118-27-41.9330W,18883,AIRPORT,37WA,ANM,WASHINGTON,ADAMS,BAUMANN FARM INC,46.83,-118.462,182.52200000000005,200.90799999999996,182.688,188.03499999999997,343.4799999999999,163.484,158.57899999999998,154.61700000000005,154.63199999999998,182.42799999999997,199.594,176.81799999999998
334,47-39-21.6160N,120-03-23.2660W,18884,AIRPORT,2S5,ANM,WASHINGTON,DOUGLAS,WATERVILLE,47.66,-120.056,93.35299999999995,120.08099999999999,105.78,120.585,238.21900000000002,120.13699999999999,116.03200000000001,121.35299999999998,98.56800000000001,117.953,102.56200000000001,93.06700000000001
335,47-23-55.7000N,120-12-24.6000W,18885,AIRPORT,EAT,ANM,WASHINGTON,DOUGLAS,PANGBORN MEMORIAL,47.4,-120.207,110.328,144.48499999999999,126.67800000000003,143.60199999999998,280.30100000000004,140.735,134.87800000000004,140.25699999999995,118.19300000000001,139.433,121.70500000000003,111.93500000000002
336,47-20-23.4560N,120-18-59.2490W,18886,AIRPORT,WN17,ANM,WASHINGTON,CHELAN,HOVERHAWK RANCH,47.34,-120.316,110.328,144.48499999999999,126.67800000000003,143.60199999999998,280.30100000000004,140.735,134.87800000000004,140.25699999999995,118.19300000000001,139.433,121.70500000000003,111.93500000000002
337,46-53-49.0230N,124-06-02.6830W,18888,AIRPORT,14S,ANM,WASHINGTON,GRAYS HARBOR,WESTPORT,46.9,-124.101,186.603,180.20499999999998,175.352,125.929,290.5930000000001,138.91400000000002,128.491,143.53199999999998,131.885,147.34699999999995,190.60899999999998,208.33299999999997
338,45-48-19.4310N,121-30-04.2690W,18890,AIRPORT,WA66,ANM,WASHINGTON,KLICKITAT,SPRING CREEK RANCH,45.81,-121.501,115.47099999999999,147.11100000000002,115.14400000000002,126.913,247.53400000000005,122.69000000000001,114.53799999999998,116.69400000000002,116.045,127.64599999999999,124.455,142.635
339,45-48-07.4320N,121-28-46.2670W,18891,AIRPORT,75WA,ANM,WASHINGTON,KLICKITAT,PORT ELSNER,45.8,-121.48,115.47099999999999,147.11100000000002,115.14400000000002,126.913,247.53400000000005,122.69000000000001,114.53799999999998,116.69400000000002,116.045,127.64599999999999,124.455,142.635
340,47-49-12.5500N,118-41-13.0150W,18894,AIRPORT,22WA,ANM,WASHINGTON,LINCOLN,GOLLEHON,47.82,-118.687,156.84700000000004,167.96400000000003,151.57300000000004,165.99699999999999,307.42400000000004,136.42800000000003,139.55900000000003,135.89100000000002,127.70500000000001,151.56300000000002,155.35100000000003,139.749
341,47-49-01.8450N,118-48-05.0340W,18895,AIRPORT,42WA,ANM,WASHINGTON,LINCOLN,SHEFFELS RANCH,47.82,-118.801,153.66699999999994,166.573,147.069,164.452,309.05,141.11499999999995,140.17,140.81200000000004,124.20900000000002,147.611,148.597,135.06300000000002
342,47-45-12.2000N,118-44-38.1000W,18896,AIRPORT,2S8,ANM,WASHINGTON,LINCOLN,WILBUR,47.75,-118.744,156.84700000000004,167.96400000000003,151.57300000000004,165.99699999999999,307.42400000000004,136.42800000000003,139.55900000000003,135.89100000000002,127.70500000000001,151.56300000000002,155.35100000000003,139.749
343,47-07-46.8500N,122-03-21.5000W,18897,AIRPORT,WN15,ANM,WASHINGTON,PIERCE,BURNETT LANDING,47.13,-122.056,129.195,127.341,110.17599999999999,94.02300000000001,190.80300000000003,87.67099999999999,77.70800000000001,78.164,94.801,107.837,136.032,142.39400000000003
344,47-25-06.5400N,119-06-32.7000W,18898,AIRPORT,5W1,ANM,WASHINGTON,GRANT,WILSON CREEK,47.42,-119.109,169.165,189.53399999999996,164.87199999999999,183.74800000000002,342.119,154.433,151.607,150.148,140.82800000000003,166.91700000000003,170.93699999999998,156.496
345,46-31-09.3000N,122-53-24.3000W,18899,AIRPORT,1WA2,ANM,WASHINGTON,LEWIS,PILOT'S PASTURES,46.52,-122.89,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
346,48-25-29.8140N,120-08-45.1880W,18902,AIRPORT,S52,ANM,WASHINGTON,OKANOGAN,METHOW VALLEY STATE,48.42,-120.146,85.915,105.05499999999999,93.99399999999999,101.53699999999999,206.67100000000002,102.90300000000003,98.90100000000001,104.07600000000001,86.67300000000002,104.76299999999999,93.34199999999998,83.37899999999999
347,45-53-55.7460N,122-44-14.1880W,18904,AIRPORT,W27,ANM,WASHINGTON,COWLITZ,WOODLAND STATE,45.9,-122.737,134.727,130.381,114.70599999999997,104.128,216.86900000000003,106.144,96.97699999999999,105.706,107.09899999999999,110.68199999999999,128.87300000000002,150.765
348,46-34-05.4000N,120-32-38.6000W,18906,AIRPORT,YKM,ANM,WASHINGTON,YAKIMA,YAKIMA AIR TERMINAL/MCALLISTER FIELD,46.57,-120.544,124.07799999999999,164.89399999999998,141.96399999999997,158.18099999999998,305.428,150.91299999999998,142.105,145.74,132.967,155.02400000000003,142.897,130.97699999999998
349,46-33-45.0000N,120-46-36.0000W,18907,AIRPORT,48WA,ANM,WASHINGTON,YAKIMA,WEST VALLEY,46.56,-120.777,110.91799999999998,151.34199999999998,126.04899999999999,137.309,264.91399999999993,132.687,125.01800000000003,129.411,118.83,142.748,132.746,127.027
350,46-31-41.0000N,120-45-41.0000W,18908,AIRPORT,55WA,ANM,WASHINGTON,YAKIMA,WILKINSON RANCH,46.53,-120.761,110.91799999999998,151.34199999999998,126.04899999999999,137.309,264.91399999999993,132.687,125.01800000000003,129.411,118.83,142.748,132.746,127.027
351,46-46-50.4600N,120-26-39.2300W,18913,AIRPORT,WN45,ANM,WASHINGTON,KITTITAS,TAKE FIVE,46.78,-120.444,124.07799999999999,164.89399999999998,141.96399999999997,158.18099999999998,305.428,150.91299999999998,142.105,145.74,132.967,155.02400000000003,142.897,130.97699999999998
352,46-50-49.3640N,122-31-19.4290W,18914,AIRPORT,49WA,ANM,WASHINGTON,THURSTON,COUGAR MOUNTAIN AIRFIELD,46.85,-122.522,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
353,46-55-29.9450N,122-33-10.9400W,18915,AIRPORT,06WN,ANM,WASHINGTON,THURSTON,WESTERN AIRPARK,46.92,-122.553,129.659,124.215,111.69600000000004,94.38700000000001,199.65999999999997,94.528,86.822,90.33,99.468,106.38299999999998,130.579,140.30200000000002
354,46-23-37.4650N,120-13-18.1910W,18916,AIRPORT,68WA,ANM,WASHINGTON,YAKIMA,MC MAHON FIELD,46.39,-120.222,142.04600000000002,192.84299999999996,157.32799999999997,176.665,334.9209999999999,165.85399999999993,155.367,158.30499999999995,150.23900000000003,179.32899999999995,173.21699999999998,162.84900000000005
355,48-00-07.2000N,117-15-48.0000W,18917,AIRPORT,WN04,ANM,WASHINGTON,SPOKANE,ELK HEIGHTS,48.0,-117.263,129.34800000000004,140.07,133.82199999999997,142.4,264.01699999999994,122.62599999999999,123.657,124.44999999999996,116.79500000000004,138.195,138.00200000000004,120.95199999999998
